scene,scene_frame,end_frame,end_time,ready_frame,ready_time,consumer,target,words,immediate,guest_cycles,page
2166,3557,3558,62.276012732711,3558,62.276022299377,200639,200677,38,0,0,0
2167,3558,3559,62.293539466044,3559,62.293552632710,200678,200690,12,0,0,400
2168,3559,3560,62.311063166044,3560,62.311076966044,200741,200753,12,0,0,0
2169,3560,3561,62.328556699377,3561,62.328565699377,200697,200735,38,0,0,400
2170,3561,3562,62.346080899377,3562,62.346080899377,200842,200842,0,1,0,0
2171,3562,3563,62.363627866043,3563,62.363635299376,200903,200941,38,0,0,400
2172,3563,3564,62.381135932710,3564,62.381152599376,200992,200994,2,0,0,0
2173,3564,3565,62.398762766043,3565,62.398770532709,201057,201098,41,0,0,400
2174,3565,3566,62.416238032709,3566,62.416238032709,201164,201164,0,1,0,0
2175,3567,3568,62.451239066042,3568,62.451239066042,201197,201197,0,1,0,400
2176,3568,3569,62.468758366042,3569,62.468758366042,201206,201206,0,1,0,0
2177,3569,3570,62.486242132708,3570,62.486257166042,201181,201201,20,0,0,400
2178,3570,3571,62.503727799375,3571,62.503727799375,201135,201135,0,1,0,0
2179,3571,3572,62.521228966041,3572,62.521228966041,201135,201135,0,1,0,400
2180,3572,3573,62.538760099375,3573,62.538760099375,201210,201210,0,1,0,0
2181,3573,3574,62.556266732708,3574,62.556266732708,201235,201235,0,1,0,400
2182,3574,3575,62.573798032708,3575,62.573807799374,201319,201354,35,0,0,0
2183,3575,3576,62.591354266041,3576,62.591365999374,201443,201478,35,0,0,400
2184,3576,3577,62.608895466041,3577,62.608907199374,201559,201594,35,0,0,0
2185,3577,3578,62.626413499374,3578,62.626425166040,201633,201668,35,0,0,400
2186,3578,3579,62.643933532707,3579,62.643942366040,201701,201736,35,0,0,0
2187,3579,3580,62.661442232707,3580,62.661451232707,201716,201751,35,0,0,400
2188,3580,3581,62.678938166040,3581,62.678949966040,201724,201744,20,0,0,0
2189,3581,3582,62.696417199373,3582,62.696431766040,201721,201747,26,0,0,400
2190,3582,3583,62.713944332706,3583,62.713948932706,201730,201782,52,0,0,0
2191,3583,3584,62.731447032706,3584,62.731447032706,201812,201812,0,1,0,400
2192,3584,3585,62.748973366039,3585,62.748973366039,201848,201848,0,1,0,0
2193,3585,3586,62.766509099372,3586,62.766513966039,201832,201884,52,0,0,400
2194,3586,3587,62.783981166039,3587,62.783981166039,201884,201884,0,1,0,0
2195,3587,3588,62.801490266039,3588,62.801495132705,201815,201867,52,0,0,400
2196,3588,3589,62.819022299372,3589,62.819038199372,201920,201922,2,0,0,0
2197,3589,3590,62.836529432705,3590,62.836537832705,201896,201948,52,0,0,400
2198,3590,3591,62.854019832705,3591,62.854019832705,201939,201939,0,1,0,0
2199,3591,3592,62.871538599371,3592,62.871550332705,201906,201932,26,0,0,400
2200,3592,3593,62.889028066038,3593,62.889035266038,201917,201943,26,0,0,0
2201,3593,3594,62.906525732704,3594,62.906536899371,201891,201917,26,0,0,400
2202,3594,3595,62.924060932704,3595,62.924070499371,201904,201930,26,0,0,0
2203,3595,3596,62.941563399371,3596,62.941577532704,201883,201909,26,0,0,400
2204,3596,3597,62.959030599370,3597,62.959044866037,201761,201787,26,0,0,0
2205,3597,3598,62.976536032704,3598,62.976552499370,201741,201767,26,0,0,400
2206,3598,3599,62.994040332703,3599,62.994050932703,201715,201741,26,0,0,0
2207,3599,3600,63.011548799370,3600,63.011548799370,201722,201722,0,1,0,400
2208,3600,3601,63.029038932703,3601,63.029038932703,201618,201618,0,1,0,0
2209,3601,3602,63.046528232703,3602,63.046528232703,201580,201580,0,1,0,400
2210,3602,3603,63.064004366036,3603,63.064004366036,201487,201487,0,1,0,0
2211,3603,3604,63.081520932703,3604,63.081524566036,201465,201477,12,0,0,400
2212,3604,3605,63.098968666036,3605,63.098972299369,201325,201337,12,0,0,0
2213,3605,3606,63.116516932702,3606,63.116520666035,201344,201356,12,0,0,400
2214,3606,3607,63.133961566035,3607,63.133965232702,201197,201209,12,0,0,0
2215,3607,3608,63.151492066035,3608,63.151495566035,201249,201261,12,0,0,400
2216,3608,3609,63.168954599368,3609,63.168954599368,201177,201177,0,1,0,0
2217,3609,3610,63.186479166035,3610,63.186482666035,201166,201178,12,0,0,400
2218,3610,3611,63.203942599368,3611,63.203942599368,201066,201066,0,1,0,0
2219,3611,3612,63.221462332701,3612,63.221469166034,201071,201083,12,0,0,400
2220,3612,3613,63.238911566034,3613,63.238911566034,200981,200981,0,1,0,0
2221,3613,3614,63.256461166034,3614,63.256466266034,201009,201021,12,0,0,400
2222,3614,3615,63.273919032701,3615,63.273924132701,200877,200889,12,0,0,0
2223,3615,3616,63.291395399367,3616,63.291395399367,200889,200889,0,1,0,400
2224,3616,3617,63.308896432700,3617,63.308896432700,200889,200889,0,1,0,0
2225,3617,3618,63.326393332700,3618,63.326393332700,200889,200889,0,1,0,400
2226,3618,3619,63.343886499367,3619,63.343886499367,200878,200878,0,1,0,0
2227,3619,3620,63.361380232700,3620,63.361380232700,200867,200867,0,1,0,400
2228,3620,3621,63.378873432700,3621,63.378873432700,200872,200872,0,1,0,0
2229,3621,3622,63.396374332699,3622,63.396374332699,200891,200891,0,1,0,400
2230,3622,3623,63.413895899366,3623,63.413895899366,200921,200921,0,1,0,0
2231,3623,3624,63.431399566032,3624,63.431399566032,200910,200910,0,1,0,400
2232,3624,3625,63.448887199366,3625,63.448887199366,200873,200873,0,1,0,0
2233,3625,3626,63.466384766032,3626,63.466384766032,200859,200859,0,1,0,400
2234,3626,3627,63.483886966032,3627,63.483886966032,200848,200848,0,1,0,0
2235,3627,3628,63.501371299365,3628,63.501371299365,200798,200798,0,1,0,400
2236,3628,3629,63.518857232698,3629,63.518857232698,200744,200744,0,1,0,0
2237,3629,3630,63.536350432698,3630,63.536350432698,200704,200704,0,1,0,400
2238,3630,3631,63.553873466031,3631,63.553876032698,200689,200701,12,0,0,0
2239,3631,3632,63.571353032698,3632,63.571353032698,200690,200690,0,1,0,400
2240,3632,3633,63.588839599364,3633,63.588839599364,200664,200664,0,1,0,0
2241,3633,3634,63.606352899364,3634,63.606355899364,200675,200687,12,0,0,400
2242,3634,3635,63.623860032697,3635,63.623863032697,200669,200681,12,0,0,0
2243,3635,3636,63.641383599364,3636,63.641383599364,200665,200665,0,1,0,400
2244,3636,3637,63.658860566030,3637,63.658860566030,200645,200645,0,1,0,0
2245,3637,3638,63.676364999363,3638,63.676364999363,200645,200645,0,1,0,400
2246,3638,3639,63.693867032696,3639,63.693867032696,200639,200639,0,1,0,0
2247,3639,3640,63.711379266030,3640,63.711379266030,200648,200648,0,1,0,400
2248,3640,3641,63.728865366029,3641,63.728865366029,200587,200587,0,1,0,0
2249,3641,3642,63.746349232696,3642,63.746349232696,200518,200518,0,1,0,400
2250,3642,3643,63.763836832696,3643,63.763836832696,200478,200478,0,1,0,0
2251,3643,3644,63.781328532696,3644,63.781331132696,200454,200478,24,0,0,400
2252,3644,3645,63.798820166029,3645,63.798826566029,200433,200445,12,0,0,0
2253,3645,3646,63.816310299362,3646,63.816316699362,200404,200416,12,0,0,400
2254,3646,3647,63.833797866028,3647,63.833804866028,200353,200365,12,0,0,0
2255,3647,3648,63.851310166028,3648,63.851316566028,200333,200345,12,0,0,400
2256,3648,3649,63.868696666028,3649,63.884285166028,199402,200316,914,0,0,0
2257,3650,3651,63.903822532694,3651,63.903822532694,200292,200292,0,1,0,400
2258,3651,3652,63.921293532694,3652,63.921293532694,200262,200262,0,1,0,0
2259,3652,3653,63.938792199361,3653,63.938792199361,200251,200251,0,1,0,400
2260,3653,3654,63.956287066027,3654,63.956287066027,200225,200225,0,1,0,0
2261,3654,3655,63.973796466027,3655,63.973796466027,200225,200225,0,1,0,400
2262,3655,3656,63.991284866027,3656,63.991289132693,200201,200225,24,0,0,0
2263,3656,3657,64.008809199360,3657,64.008812899360,200199,200225,26,0,0,400
2264,3657,3658,64.026337366026,3658,64.026344066026,200199,200213,14,0,0,0
2265,3658,3659,64.043799232693,3659,64.043805932693,200188,200202,14,0,0,400
2266,3659,3660,64.061304166026,3660,64.061310866026,200188,200202,14,0,0,0
2267,3660,3661,64.078806566026,3661,64.078813266026,200188,200202,14,0,0,400
2268,3661,3662,64.096314132692,3662,64.096320832692,200188,200202,14,0,0,0
2269,3662,3663,64.113840732692,3663,64.113847432692,200201,200215,14,0,0,400
2270,3663,3664,64.131360832692,3664,64.131367532692,200201,200215,14,0,0,0
2271,3664,3665,64.148843032692,3665,64.148849732692,200156,200170,14,0,0,400
2272,3665,3666,64.166352466025,3666,64.166359166025,200156,200170,14,0,0,0
2273,3666,3667,64.183860466025,3667,64.183867166025,200156,200170,14,0,0,400
2274,3667,3668,64.201352366025,3668,64.201359066025,200125,200139,14,0,0,0
2275,3668,3669,64.218864066024,3669,64.218870766024,200125,200139,14,0,0,400
2276,3669,3670,64.236364432691,3670,64.236371132691,200110,200124,14,0,0,0
2277,3670,3671,64.253876499357,3671,64.253876499357,200012,200012,0,1,0,400
2278,3671,3672,64.271434566024,3672,64.271434566024,199910,199910,0,1,0,0
2279,3672,3673,64.288922766024,3673,64.288936566024,199847,199859,12,0,0,400
2280,3673,3674,64.306429499357,3674,64.306443299357,199833,199845,12,0,0,0
2281,3674,3675,64.323919132690,3675,64.323930899357,199767,199779,12,0,0,400
2282,3675,3676,64.341382566023,3676,64.341389166023,199677,199701,24,0,0,0
2283,3676,3677,64.358873232690,3677,64.358882866023,199637,199649,12,0,0,400
2284,3677,3678,64.376375532690,3678,64.376385199356,199637,199649,12,0,0,0
2285,3678,3679,64.393852832689,3679,64.393863866023,199582,199606,24,0,0,400
2286,3679,3680,64.411338699356,3680,64.411349732689,199532,199556,24,0,0,0
2287,3680,3681,64.428833432689,3681,64.428844466022,199523,199547,24,0,0,400
2288,3681,3682,64.446315732689,3682,64.446326766022,199512,199536,24,0,0,0
2289,3682,3683,64.463842199355,3683,64.463853232689,199512,199536,24,0,0,400
2290,3683,3684,64.481314799355,3684,64.481325832689,199492,199516,24,0,0,0
2291,3684,3685,64.498800832688,3685,64.498811866022,199434,199458,24,0,0,400
2292,3685,3686,64.516310032688,3686,64.516324099355,199440,199452,12,0,0,0
2293,3686,3687,64.533813332688,3687,64.533827399355,199440,199452,12,0,0,400
2294,3687,3688,64.551311699354,3688,64.551325766021,199429,199441,12,0,0,0
2295,3688,3689,64.568843732688,3689,64.568857799354,199444,199456,12,0,0,400
2296,3689,3690,64.586336132687,3690,64.586350199354,199438,199450,12,0,0,0
2297,3690,3691,64.603808966021,3691,64.603823032687,199416,199428,12,0,0,400
2298,3691,3692,64.621303299354,3692,64.621317366020,199396,199408,12,0,0,0
2299,3692,3693,64.638795199354,3693,64.638809266020,199360,199372,12,0,0,400
2300,3693,3694,64.656291099353,3694,64.656305166020,199345,199357,12,0,0,0
2301,3694,3695,64.673810599353,3695,64.673824666020,199334,199346,12,0,0,400
2302,3695,3696,64.691313166020,3696,64.691327232686,199334,199346,12,0,0,0
2303,3696,3697,64.708815199353,3697,64.708829266020,199334,199346,12,0,0,400
2304,3697,3698,64.726364632686,3698,64.726378699353,199458,199470,12,0,0,0
2305,3698,3699,64.743848732686,3699,64.743848732686,199418,199418,0,1,0,400
2306,3699,3700,64.761328899352,3700,64.761328899352,199418,199418,0,1,0,0
2307,3700,3701,64.778981832686,3701,64.778992499352,199418,199448,30,0,0,400
2308,3701,3702,64.796355166019,3702,64.796365866019,199407,199437,30,0,0,0
2309,3702,3703,64.813821966019,3703,64.813832666019,199370,199400,30,0,0,400
2310,3703,3704,64.831314632685,3704,64.831325332685,199336,199366,30,0,0,0
2311,3704,3705,64.848830166018,3705,64.848840866018,199296,199326,30,0,0,400
2312,3705,3706,64.866308132685,3706,64.866318832685,199290,199320,30,0,0,0
2313,3706,3707,64.883803466018,3707,64.883814166018,199270,199300,30,0,0,400
2314,3707,3708,64.901290166018,3708,64.901300866018,199235,199265,30,0,0,0
2315,3708,3709,64.918789632684,3709,64.918800332684,199224,199254,30,0,0,400
2316,3709,3710,64.936274366017,3710,64.936285066017,199164,199194,30,0,0,0
2317,3710,3711,64.953774366017,3711,64.953785066017,199164,199194,30,0,0,400
2318,3711,3712,64.971214432684,3712,64.971225132684,199029,199059,30,0,0,0
2319,3712,3713,64.989588999350,3713,65.004270499350,198823,199037,214,0,0,400
2320,3714,3715,65.024410499350,3715,65.024416466016,198949,198981,32,0,0,0
2321,3715,3716,65.041572299350,3716,65.041578232683,198943,198975,32,0,0,400
2322,3716,3717,65.059020866016,3717,65.059026732683,198943,198975,32,0,0,0
2323,3717,3718,65.076509132683,3718,65.076524899349,198931,198943,12,0,0,400
2324,3718,3719,65.094050499349,3719,65.094057766016,198952,198976,24,0,0,0
2325,3719,3720,65.111522999349,3720,65.111530132682,198952,198976,24,0,0,400
2326,3720,3721,65.129069999349,3721,65.129077099349,198952,198976,24,0,0,0
2327,3721,3722,65.146546999349,3722,65.146554199349,198923,198947,24,0,0,400
2328,3722,3723,65.163998999348,3723,65.164006166015,198912,198936,24,0,0,0
2329,3723,3724,65.181502132682,3724,65.181509266015,198912,198936,24,0,0,400
2330,3724,3725,65.198992799348,3725,65.199000032681,198879,198903,24,0,0,0
2331,3725,3726,65.216480532681,3726,65.216492966014,198837,198849,12,0,0,400
2332,3726,3727,65.233993099348,3727,65.234006266014,198818,198830,12,0,0,0
2333,3727,3728,65.251475099347,3728,65.251488332681,198818,198830,12,0,0,400
2334,3728,3729,65.268940732681,3729,65.268953966014,198754,198766,12,0,0,0
2335,3729,3730,65.286435699347,3730,65.286448932680,198729,198741,12,0,0,400
2336,3730,3731,65.303941666014,3731,65.303941666014,198741,198741,0,1,0,0
2337,3731,3732,65.321438199347,3732,65.321438199347,198718,198718,0,1,0,400
2338,3732,3733,65.339055932680,3733,65.339055932680,198738,198738,0,1,0,0
2339,3733,3734,65.356691499346,3734,65.356706499346,198732,198744,12,0,0,400
2340,3734,3735,65.374193332680,3735,65.374208332680,198732,198744,12,0,0,0
2341,3735,3736,65.391690199346,3736,65.391705199346,198721,198733,12,0,0,400
2342,3736,3737,65.409201199346,3737,65.409217999346,198741,198753,12,0,0,0
2343,3737,3738,65.426700866012,3738,65.426719599346,198741,198753,12,0,0,400
2344,3738,3739,65.444265166012,3739,65.444283899346,198752,198764,12,0,0,0
2345,3739,3740,65.461769232679,3740,65.461785999345,198727,198739,12,0,0,400
2346,3740,3741,65.479218232679,3741,65.479235066012,198700,198712,12,0,0,0
2347,3741,3742,65.496710932678,3742,65.496729666012,198674,198686,12,0,0,400
2348,3742,3743,65.514252532678,3743,65.514257732678,198653,198677,24,0,0,0
2349,3743,3744,65.531716099345,3744,65.531723166011,198664,198688,24,0,0,400
2350,3744,3745,65.549206499345,3745,65.549215332678,198635,198659,24,0,0,0
2351,3745,3746,65.566564032678,3746,65.566572866011,198599,198623,24,0,0,400
2352,3746,3747,65.584008232677,3747,65.584015832677,198630,198654,24,0,0,0
2353,3747,3748,65.601497732677,3748,65.601501532677,198673,198697,24,0,0,400
2354,3748,3749,65.618979566010,3749,65.618985132677,198629,198653,24,0,0,0
2355,3749,3750,65.636479099344,3750,65.636484966010,198629,198653,24,0,0,400
2356,3750,3751,65.654004566010,3751,65.654020499343,198699,198711,12,0,0,0
2357,3751,3752,65.671471799343,3752,65.671487832677,198699,198711,12,0,0,400
2358,3752,3753,65.688996799343,3753,65.689014966010,198699,198711,12,0,0,0
2359,3753,3754,65.706514232676,3754,65.706514232676,198726,198726,0,1,0,400
2360,3754,3755,65.724012966009,3755,65.724012966009,198738,198738,0,1,0,0
2361,3755,3756,65.741456799343,3756,65.741459932676,198654,198678,24,0,0,400
2362,3756,3757,65.758990499342,3757,65.758994766009,198654,198678,24,0,0,0
2363,3757,3758,65.776489799342,3758,65.776495799342,198654,198678,24,0,0,400
2364,3758,3759,65.794037932675,3759,65.794041666009,198717,198741,24,0,0,0
2365,3759,3760,65.811521032675,3760,65.811527032675,198743,198767,24,0,0,400
2366,3760,3761,65.829031266008,3761,65.829038899342,198772,198796,24,0,0,0
2367,3761,3762,65.846511199342,3762,65.846523499342,198812,198824,12,0,0,400
2368,3762,3763,65.864036366008,3763,65.864048799341,198812,198824,12,0,0,0
2369,3763,3764,65.881586766008,3764,65.881586766008,198861,198861,0,1,0,400
2370,3764,3765,65.899041799341,3765,65.899041799341,198907,198907,0,1,0,0
2371,3765,3766,65.916575266007,3766,65.916575266007,198891,198891,0,1,0,400
2372,3766,3767,65.934080866007,3767,65.934080866007,198911,198911,0,1,0,0
2373,3767,3768,65.951594299340,3768,65.951609999340,198933,198945,12,0,0,400
2374,3768,3769,65.969060966007,3769,65.969063566007,198916,198940,24,0,0,0
2375,3769,3770,65.986611832673,3770,65.986624466007,198963,198975,12,0,0,400
2376,3770,3771,66.004129366007,3771,66.004138899340,199003,199027,24,0,0,0
2377,3771,3772,66.021655332673,3772,66.021664099340,199077,199089,12,0,0,400
2378,3772,3773,66.039194266006,3773,66.039203032673,199181,199193,12,0,0,0
2379,3773,3774,66.056706199339,3774,66.056716166006,199242,199254,12,0,0,400
2380,3774,3775,66.074273832673,3775,66.074283799339,199263,199275,12,0,0,0
2381,3775,3776,66.091964299339,3776,66.091974999339,199247,199259,12,0,0,400
2382,3776,3777,66.109467266006,3777,66.109467266006,199319,199319,0,1,0,0
2383,3777,3778,66.126860132672,3778,66.126860132672,199361,199361,0,1,0,400
2384,3778,3779,66.144245799339,3779,66.144250966005,199404,199428,24,0,0,0
2385,3779,3780,66.161780599338,3780,66.161785766005,199415,199439,24,0,0,400
2386,3780,3781,66.179363566005,3781,66.179368732672,199470,199494,24,0,0,0
2387,3781,3782,66.196827132671,3782,66.196835166005,199552,199564,12,0,0,400
2388,3782,3783,66.214382699338,3783,66.214389732671,199611,199635,24,0,0,0
2389,3783,3784,66.232122166004,3784,66.232134466004,199788,199800,12,0,0,400
2390,3784,3785,66.249644299338,3785,66.249656599337,199848,199860,12,0,0,0
2391,3785,3786,66.267015066004,3786,66.267027366004,199911,199923,12,0,0,400
2392,3786,3787,66.284460999337,3787,66.284466132670,200025,200049,24,0,0,0
2393,3787,3788,66.302029199337,3788,66.302039032670,200096,200110,14,0,0,400
2394,3788,3789,66.319558866003,3789,66.319572199337,200178,200190,12,0,0,0
2395,3789,3790,66.337048999337,3790,66.337054332670,200211,200235,24,0,0,400
2396,3790,3791,66.354579799336,3791,66.354585099336,200316,200340,24,0,0,0
2397,3791,3792,66.372110199336,3792,66.372110199336,200435,200435,0,1,0,400
2398,3792,3793,66.389610432669,3793,66.389610432669,200429,200429,0,1,0,0
2399,3793,3794,66.407119899336,3794,66.407119899336,200451,200451,0,1,0,400
2400,3794,3795,66.424628566002,3795,66.424628566002,200477,200477,0,1,0,0
2401,3795,3796,66.442163199336,3796,66.442163199336,200584,200584,0,1,0,400
2402,3796,3797,66.459721532669,3797,66.459729166002,200640,200664,24,0,0,0
2403,3797,3798,66.477238699335,3798,66.477248566002,200731,200755,24,0,0,400
2404,3798,3799,66.494354132668,3799,66.510404399335,196872,200816,3944,0,0,0
2405,3800,3801,66.529868399335,3801,66.529872399335,200992,201006,14,0,0,400
2406,3801,3802,66.547400132668,3802,66.547408632668,201062,201074,12,0,0,0
2407,3802,3803,66.564881366001,3803,66.564895166001,201097,201109,12,0,0,400
2408,3803,3804,66.582469832668,3804,66.582469832668,201195,201195,0,1,0,0
2409,3804,3805,66.599894866001,3805,66.599894866001,201280,201280,0,1,0,400
2410,3805,3806,66.616977432667,3806,66.633011266000,197036,201377,4341,0,0,0
2411,3807,3808,66.652500232667,3808,66.652507266000,201513,201537,24,0,0,400
2412,3808,3809,66.670160699333,3809,66.670164032667,201535,201559,24,0,0,0
2413,3809,3810,66.687558166000,3810,66.687562432666,201553,201591,38,0,0,400
2414,3810,3811,66.705034632666,3811,66.705038899333,201570,201608,38,0,0,0
2415,3811,3812,66.722555232666,3812,66.722561165999,201636,201674,38,0,0,400
2416,3812,3813,66.740117732666,3813,66.740123632666,201668,201706,38,0,0,0
2417,3813,3814,66.757838932666,3814,66.757838932666,201774,201774,0,1,0,400
2418,3814,3815,66.775204165999,3815,66.775219265999,201790,201802,12,0,0,0
2419,3815,3816,66.792607299332,3816,66.792614399332,201778,201790,12,0,0,400
2420,3816,3817,66.810134832665,3817,66.810143165999,201840,201852,12,0,0,0
2421,3817,3818,66.827646332665,3818,66.827654665998,201869,201881,12,0,0,400
2422,3818,3819,66.845156565998,3819,66.845164965998,201900,201912,12,0,0,0
2423,3819,3820,66.862662399331,3820,66.862670832665,201906,201918,12,0,0,400
2424,3820,3821,66.880212632665,3821,66.880223032665,201904,201916,12,0,0,0
2425,3821,3822,66.897930632664,3822,66.897942832664,201959,201971,12,0,0,400
2426,3822,3823,66.915200165998,3823,66.915212365998,201979,201991,12,0,0,0
2427,3823,3824,66.932716699331,3824,66.932726399331,202023,202035,12,0,0,400
2428,3824,3825,66.950237799330,3825,66.950243432664,202084,202096,12,0,0,0
2429,3825,3826,66.967789132664,3826,66.967789132664,202167,202167,0,1,0,400
2430,3826,3827,66.985278432663,3827,66.985278432663,202219,202219,0,1,0,0
2431,3827,3828,67.002828232663,3828,67.002828232663,202195,202195,0,1,0,400
2432,3828,3829,67.020492199330,3829,67.020492199330,202202,202202,0,1,0,0
2433,3829,3830,67.037766299330,3830,67.037768599330,202150,202162,12,0,0,400
2434,3830,3831,67.055261832663,3831,67.055264132663,202128,202140,12,0,0,0
2435,3831,3832,67.072779732663,3832,67.072779732663,202173,202173,0,1,0,400
2436,3832,3833,67.090296432662,3833,67.090296432662,202208,202208,0,1,0,0
2437,3833,3834,67.107798332662,3834,67.107798332662,202208,202208,0,1,0,400
2438,3834,3835,67.125376099329,3835,67.125391865995,202219,202231,12,0,0,0
2439,3835,3836,67.142823465995,3836,67.142823465995,202263,202263,0,1,0,400
2440,3836,3837,67.160314232662,3837,67.160314232662,202294,202294,0,1,0,0
2441,3837,3838,67.177801799328,3838,67.177801799328,202259,202259,0,1,0,400
2442,3838,3839,67.195299799328,3839,67.195299799328,202243,202243,0,1,0,0
2443,3839,3840,67.212811565995,3840,67.212811565995,202269,202269,0,1,0,400
2444,3840,3841,67.230313632661,3841,67.230313632661,202290,202290,0,1,0,0
2445,3841,3842,67.247825565994,3842,67.247825565994,202316,202316,0,1,0,400
2446,3842,3843,67.265331632661,3843,67.265331632661,202327,202327,0,1,0,0
2447,3843,3844,67.282820832661,3844,67.282820832661,202284,202284,0,1,0,400
2448,3844,3845,67.300338165994,3845,67.300338165994,202330,202330,0,1,0,0
2449,3845,3846,67.317860365993,3846,67.317863099327,202304,202328,24,0,0,400
2450,3846,3847,67.335339299327,3847,67.335342899327,202336,202348,12,0,0,0
2451,3847,3848,67.352797099326,3848,67.352800699326,202299,202311,12,0,0,400
2452,3848,3849,67.370328665993,3849,67.370332265993,202299,202311,12,0,0,0
2453,3849,3850,67.387840599326,3850,67.387844199326,202325,202337,12,0,0,400
2454,3850,3851,67.405312499326,3851,67.405316099326,202325,202337,12,0,0,0
2455,3851,3852,67.422849899326,3852,67.422853499326,202337,202349,12,0,0,400
2456,3852,3853,67.440361665992,3853,67.440369165992,202335,202347,12,0,0,0
2457,3853,3854,67.457886332659,3854,67.457893832659,202335,202347,12,0,0,400
2458,3854,3855,67.475342565992,3855,67.475351232659,202335,202347,12,0,0,0
