scene,frame,generation,pages,palettes,bytes,hash,decode_us,upload_us,snapshot_us
2221,3604,105,0,7,7320,fa5171999476382a,24.200,224.600,0.300
2222,3605,106,0,7,7320,fa5171999476382a,12.700,141.400,0.100
2223,3606,107,0,7,7320,fa5171999476382a,18.500,139.300,0.100
2224,3607,108,0,7,7320,fa5171999476382a,20.400,175.500,0.100
2225,3608,109,0,7,7320,fa5171999476382a,13.000,140.300,0.100
2226,3609,110,0,7,7320,fa5171999476382a,15.300,133.900,0.100
2227,3610,111,0,7,7320,fa5171999476382a,16.800,205.000,0.400
2228,3611,112,0,7,7320,fa5171999476382a,12.800,182.000,0.300
2229,3612,113,0,7,7320,fa5171999476382a,16.100,193.500,0.200
2230,3613,114,0,7,7320,fa5171999476382a,14.000,149.800,0.500
2231,3614,115,0,7,7320,fa5171999476382a,13.000,160.000,0.100
2232,3615,116,0,7,7320,fa5171999476382a,12.400,140.300,0.200
2233,3616,117,0,7,7320,fa5171999476382a,19.700,134.100,0.400
2234,3617,118,0,7,7320,fa5171999476382a,28.400,188.600,0.300
2235,3618,119,0,7,7320,fa5171999476382a,13.400,152.500,0.100
2236,3619,120,0,7,7320,fa5171999476382a,12.600,151.900,0.100
2237,3620,121,0,7,7320,fa5171999476382a,18.100,151.500,0.100
2238,3621,122,0,7,7320,fa5171999476382a,12.800,246.500,0.400
2239,3622,123,0,7,7320,fa5171999476382a,12.600,253.000,0.200
2240,3623,124,0,7,7320,fa5171999476382a,12.300,204.400,0.200
2241,3624,125,0,7,7320,fa5171999476382a,12.900,181.000,0.200
2242,3625,126,0,7,7320,fa5171999476382a,12.500,197.000,0.400
2243,3626,127,0,7,7320,fa5171999476382a,12.300,165.500,0.100
2244,3627,128,0,7,7320,fa5171999476382a,12.900,250.500,0.500
2245,3628,129,0,7,7320,fa5171999476382a,14.100,193.100,0.200
2246,3629,130,0,7,7320,fa5171999476382a,12.900,195.300,0.100
2247,3630,131,0,7,7320,fa5171999476382a,16.600,232.200,0.100
2248,3631,132,0,7,7320,fa5171999476382a,19.300,207.300,0.200
2249,3632,133,0,7,7320,fa5171999476382a,14.800,257.100,0.100
2250,3633,134,0,7,7320,fa5171999476382a,29.400,153.800,0.100
2251,3634,135,0,7,7320,fa5171999476382a,14.100,155.000,0.100
2252,3635,136,0,7,7320,fa5171999476382a,20.700,149.100,0.100
2253,3636,137,0,7,7320,fa5171999476382a,24.600,144.300,0.100
2254,3637,138,0,7,7320,fa5171999476382a,20.500,169.900,0.400
2255,3638,139,0,7,7320,fa5171999476382a,15.900,160.500,0.100
2256,3639,140,0,7,7320,fa5171999476382a,13.500,133.700,0.200
2257,3640,141,0,7,7320,fa5171999476382a,26.200,150.100,0.100
2258,3641,142,0,7,7320,fa5171999476382a,24.600,155.300,0.100
2259,3642,143,0,7,7320,fa5171999476382a,13.300,160.600,0.200
2260,3643,144,0,7,7320,fa5171999476382a,13.400,204.100,0.100
2261,3644,145,0,7,7320,fa5171999476382a,11.600,120.800,0.100
2262,3645,146,0,7,7320,fa5171999476382a,25.200,135.700,0.100
2263,3646,147,0,7,7320,fa5171999476382a,14.200,196.500,0.100
2264,3647,148,0,7,7320,fa5171999476382a,22.500,161.200,0.200
2265,3648,149,0,7,7320,fa5171999476382a,13.300,141.800,0.200
2266,3649,150,0,7,7320,fa5171999476382a,12.300,168.700,0.100
2267,3650,151,0,7,7320,fa5171999476382a,13.500,124.700,0.200
2268,3651,152,0,7,7320,fa5171999476382a,12.700,171.200,0.200
2269,3652,153,0,7,7320,fa5171999476382a,12.400,150.500,0.100
2270,3653,154,0,7,7320,fa5171999476382a,12.700,138.700,0.200
2271,3654,155,0,7,7320,fa5171999476382a,14.400,130.600,0.200
2272,3655,156,0,7,7320,fa5171999476382a,31.000,166.200,0.100
2273,3656,157,0,7,7320,fa5171999476382a,12.300,117.600,0.100
2274,3657,158,0,7,7320,fa5171999476382a,13.900,134.000,0.400
2275,3658,159,0,7,7320,fa5171999476382a,12.200,163.400,0.200
2276,3659,160,0,7,7320,fa5171999476382a,14.700,212.200,0.100
2277,3660,161,0,7,7320,fa5171999476382a,15.300,188.300,0.100
2278,3661,162,0,7,7320,fa5171999476382a,13.500,147.500,0.100
2279,3662,163,0,7,7320,fa5171999476382a,20.000,149.200,0.100
2280,3663,164,0,7,7320,fa5171999476382a,19.300,171.600,0.200
2281,3664,165,0,7,7320,fa5171999476382a,14.100,140.900,0.400
2282,3665,166,0,7,7320,fa5171999476382a,13.200,168.800,0.100
2283,3666,167,0,7,7320,fa5171999476382a,13.900,117.800,0.200
2284,3667,168,0,7,7320,fa5171999476382a,14.200,174.900,0.400
2285,3668,169,0,7,7320,fa5171999476382a,13.100,136.100,0.500
2286,3669,170,0,7,7320,fa5171999476382a,13.900,133.100,0.200
2287,3670,171,0,7,7320,fa5171999476382a,18.500,158.900,0.100
2288,3671,172,0,7,7320,fa5171999476382a,13.100,128.600,0.200
2289,3672,173,0,7,7320,fa5171999476382a,15.900,149.800,0.200
2290,3673,174,0,7,7320,fa5171999476382a,13.300,139.400,0.200
2291,3674,175,0,7,7320,fa5171999476382a,12.800,146.500,0.900
2292,3675,176,0,7,7320,fa5171999476382a,24.700,158.900,0.100
2293,3676,177,0,7,7320,fa5171999476382a,18.400,143.900,0.100
2294,3677,178,0,7,7320,fa5171999476382a,25.200,203.600,0.100
2295,3678,179,0,7,7320,fa5171999476382a,12.500,174.000,0.100
2296,3679,180,0,7,7320,fa5171999476382a,13.000,144.800,0.100
2297,3680,181,0,7,7320,fa5171999476382a,12.000,137.000,0.200
2298,3681,182,0,7,7320,fa5171999476382a,23.100,145.100,0.300
2299,3682,183,0,7,7320,fa5171999476382a,12.600,139.200,0.200
2300,3683,184,0,7,7320,fa5171999476382a,13.200,137.500,0.100
2301,3684,185,0,7,7320,fa5171999476382a,13.200,135.300,0.400
2302,3685,186,0,7,7320,fa5171999476382a,14.100,167.100,0.200
2303,3686,187,0,7,7320,fa5171999476382a,14.300,136.400,0.100
2304,3687,188,0,7,7320,fa5171999476382a,12.900,146.300,0.500
2305,3688,189,0,7,7320,fa5171999476382a,24.600,247.300,0.100
2306,3689,190,0,7,7320,fa5171999476382a,14.300,224.700,0.500
2307,3690,191,0,7,7320,fa5171999476382a,20.600,173.200,0.400
2308,3691,192,0,7,7320,fa5171999476382a,12.900,141.100,0.200
2309,3692,193,0,7,7320,fa5171999476382a,12.200,132.700,0.400
2310,3693,194,0,7,7320,fa5171999476382a,13.100,156.100,0.500
2311,3694,195,0,7,7320,fa5171999476382a,14.300,172.800,1.400
2312,3695,196,0,7,7320,fa5171999476382a,14.200,149.400,0.100
2313,3696,197,0,7,7320,fa5171999476382a,14.100,150.000,0.600
2314,3698,198,0,7,7320,fa5171999476382a,13.800,156.400,0.500
2315,3700,199,0,7,7320,fa5171999476382a,13.600,164.500,0.200
2316,3701,200,0,7,7320,fa5171999476382a,16.400,173.400,0.400
2317,3702,201,0,7,7320,fa5171999476382a,15.600,193.000,0.600
2318,3703,202,3,7,19620,e9e4db224e4a5b10,28.500,146.000,0.200
2319,3704,203,0,8,8352,e9e4db224e4a5b10,14.000,123.200,0.200
2320,3705,204,0,8,8352,e9e4db224e4a5b10,13.200,144.000,0.200
2321,3706,205,0,8,8352,e9e4db224e4a5b10,13.200,146.400,0.200
2322,3707,206,0,8,8352,e9e4db224e4a5b10,16.900,144.700,0.100
2323,3708,207,0,8,8352,e9e4db224e4a5b10,22.000,167.800,0.100
2324,3709,208,0,8,8352,e9e4db224e4a5b10,20.900,161.300,0.300
2325,3710,209,0,7,7320,e9e4db224e4a5b10,13.100,160.400,0.100
2326,3711,210,0,7,7320,e9e4db224e4a5b10,13.800,135.400,0.100
2327,3712,211,0,7,7320,e9e4db224e4a5b10,12.100,126.000,0.100
2328,3713,212,0,7,7320,e9e4db224e4a5b10,13.300,146.000,0.100
2329,3714,213,1,7,11420,a96667870cff8454,19.400,134.000,0.200
2330,3715,214,3,7,19620,194a2f69b747d495,32.900,142.900,0.100
2331,3716,215,1,7,11420,800a9e27e448a131,18.800,134.700,0.100
2332,3717,216,0,7,7320,800a9e27e448a131,32.800,247.500,0.300
2333,3718,217,1,7,11420,6a2e66e5b9e230b5,20.400,169.300,0.500
2334,3719,218,0,7,7320,6a2e66e5b9e230b5,14.100,166.200,0.100
2335,3720,219,1,7,11420,ed8e6e153a6370a1,25.000,129.600,0.100
2336,3721,220,0,7,7320,ed8e6e153a6370a1,13.700,145.000,0.100
2337,3722,221,4,7,23720,c41288041d206efb,31.700,216.200,0.400
2338,3723,222,0,7,7320,c41288041d206efb,17.400,159.100,0.100
2339,3724,223,1,7,11420,55e0cf9ddf9ba7df,28.500,119.200,0.200
2340,3725,224,0,7,7320,55e0cf9ddf9ba7df,12.500,163.000,0.200
2341,3726,225,1,7,11420,661c2e96a52fb87b,20.000,151.700,0.200
2342,3727,226,0,7,7320,661c2e96a52fb87b,13.300,134.900,0.200
2343,3728,227,4,7,23720,7e40d17a09d8d7fc,34.100,177.700,0.100
2344,3729,228,0,7,7320,7e40d17a09d8d7fc,13.800,137.700,0.100
2345,3730,229,1,7,11420,c32fc3d70dad2f24,19.900,142.900,0.200
2346,3731,230,0,7,7320,c32fc3d70dad2f24,20.900,131.400,0.200
2347,3732,231,1,7,11420,f6e37ac140f1137c,18.600,122.400,0.200
2348,3733,232,3,8,20652,d81ce8f2c8b184c0,28.900,126.000,0.100
2349,3734,233,1,8,12452,817d0c0f025da8d0,22.000,206.900,0.100
2350,3735,234,0,7,7320,817d0c0f025da8d0,16.300,148.800,0.200
2351,3736,235,1,7,11420,7b87be106af82320,18.600,149.500,0.100
2352,3737,236,3,8,20652,6cbc909104381513,28.900,208.500,0.300
2353,3738,237,1,7,11420,da68e6b5759f6b53,31.000,142.100,0.200
2354,3739,238,0,6,6288,da68e6b5759f6b53,11.300,130.200,0.200
2355,3740,239,1,6,10388,860e3747e0b5a483,18.300,132.500,0.200
2356,3741,240,3,6,18588,fb8e5ef2e3079109,26.900,144.800,0.400
2357,3742,241,1,6,10388,4d25c643fc017b59,19.800,181.100,0.300
2358,3743,242,0,6,6288,4d25c643fc017b59,14.300,133.600,0.200
2359,3744,243,4,6,22688,57bcd4aa657d6f0e,34.800,170.900,0.200
2360,3745,244,0,6,6288,57bcd4aa657d6f0e,12.000,142.700,0.400
2361,3746,245,1,6,10388,f0a848899a2524f6,18.200,135.900,0.200
2362,3747,246,3,6,18588,39dbe878e7c8ca79,25.700,141.100,0.500
2363,3748,247,1,6,10388,70c7f66489a2dcf9,17.200,135.900,0.100
2364,3749,248,0,6,6288,70c7f66489a2dcf9,20.700,153.100,0.100
2365,3750,249,4,6,22688,287524a28f15fe80,31.700,162.100,0.400
2366,3751,250,0,5,5256,287524a28f15fe80,13.000,176.700,0.100
2367,3752,251,1,5,9356,207ea9b1c783d550,18.100,173.100,0.200
2368,3753,252,3,5,17556,9d23aa32e4c8d101,27.100,138.500,0.400
2369,3754,253,1,5,9356,6eca59e12bb655f1,17.700,143.400,0.100
2370,3755,254,3,5,17556,bffd6a64a1142386,27.400,149.800,0.200
2371,3756,255,1,5,9356,524f720ef2f33efe,15.600,143.300,0.500
2372,3757,256,0,5,5256,524f720ef2f33efe,11.600,131.100,0.100
2373,3758,257,4,5,21656,b433884655cb0588,32.500,154.500,0.100
2374,3759,258,0,5,5256,b433884655cb0588,12.000,139.400,0.200
2375,3760,259,4,5,21656,af508604939e4bf2,29.100,163.800,0.100
2376,3761,260,0,5,5256,af508604939e4bf2,11.300,229.000,0.400
2377,3762,261,1,5,9356,76eae2139e29ed72,17.500,127.900,0.100
2378,3763,262,3,5,17556,1825e00fa7f252eb,25.800,134.600,0.100
2379,3764,263,1,5,9356,1205cc69258e8863,17.400,136.200,0.100
2380,3765,264,3,5,17556,7c717687af02a8cc,28.100,212.400,0.200
2381,3766,265,1,5,9356,597d6889b0a3875c,20.200,163.300,0.500
2382,3767,266,3,6,18588,79cbc0f55d082c42,32.600,157.300,0.200
2383,3768,267,1,6,10388,7b362a258955c02a,21.600,157.200,0.200
2384,3769,268,3,5,17556,fb8186dca6eb2b89,28.700,169.600,0.100
2385,3770,269,1,7,11420,c31c25e095fc4ec1,28.900,163.200,0.100
2386,3771,270,3,7,19620,e01ae2eab38d8c73,27.500,185.100,0.200
2387,3772,271,1,7,11420,07f43ff4d5a75e0b,18.900,130.000,0.400
2388,3773,272,3,7,19620,caa8f1dfdffa70de,29.800,147.700,0.500
2389,3774,273,0,7,7320,caa8f1dfdffa70de,13.900,140.400,0.500
2390,3775,274,3,7,19620,323415a233f60667,29.000,180.000,0.100
2391,3776,275,0,7,7320,323415a233f60667,19.400,161.200,0.100
2392,3777,276,3,6,18588,8be7954998c52e7a,27.400,145.000,0.100
2393,3778,277,0,6,6288,8be7954998c52e7a,12.700,132.500,0.300
2394,3779,278,3,7,19620,a30fc0e3f3631e50,30.100,150.700,0.500
2395,3780,279,0,8,8352,a30fc0e3f3631e50,31.400,165.100,1.500
2396,3781,280,3,8,20652,2078ee18bd0c3651,29.800,166.300,0.400
2397,3782,281,3,8,20652,73e7b9619e4dd140,29.000,136.000,0.200
2398,3783,282,0,8,8352,73e7b9619e4dd140,13.300,129.300,0.200
2399,3784,283,3,7,19620,68800d1c4d5b8ec3,27.700,142.000,0.100
2400,3785,284,0,7,7320,68800d1c4d5b8ec3,13.400,141.500,0.100
2401,3786,285,3,7,19620,a13effcf38f0e38d,29.300,146.700,0.100
2402,3787,286,0,7,7320,a13effcf38f0e38d,11.400,152.300,0.100
2403,3788,287,3,7,19620,b8f1e45261b443a2,30.000,141.000,0.100
2404,3789,288,3,7,19620,fabb55bc2b209b50,28.600,221.500,0.400
2405,3790,289,0,7,7320,fabb55bc2b209b50,13.400,134.700,0.100
2406,3791,290,3,8,20652,8aa3fa8543e342ad,28.900,139.000,0.400
2407,3792,291,3,8,20652,06781c98f98f461b,41.300,165.600,0.100
2408,3793,292,0,8,8352,06781c98f98f461b,14.500,137.900,0.500
2409,3794,293,3,7,19620,cabc1d37f5be48db,38.100,189.900,0.400
2410,3795,294,0,7,7320,cabc1d37f5be48db,12.300,167.300,0.100
2411,3796,295,3,7,19620,e077839b50587911,29.000,131.200,0.100
2412,3797,296,3,7,19620,eb4a83270737b547,27.700,158.000,0.200
2413,3798,297,0,7,7320,eb4a83270737b547,13.200,137.200,0.200
2414,3799,298,3,7,19620,263bbccb11bb8b45,28.800,154.800,0.200
2415,3801,299,3,7,19620,9b2b3d3db95a0071,26.200,197.600,0.200
2416,3802,300,3,7,19620,1d05f81633fddbb8,40.000,147.300,0.200
2417,3803,301,0,7,7320,1d05f81633fddbb8,14.500,173.500,0.200
2418,3804,302,3,7,19620,33fab2ca96a97208,32.900,198.000,0.400
2419,3805,303,3,7,19620,b7d2ba23b207ab3a,28.600,144.000,0.200
2420,3806,304,0,8,8352,b7d2ba23b207ab3a,12.500,129.100,0.200
2421,3807,305,3,8,20652,49513c5378b0ba6a,27.900,137.800,1.500
2422,3808,306,3,8,20652,7f21b31a97dbf4ed,29.300,130.300,0.400
2423,3809,307,0,8,8352,7f21b31a97dbf4ed,19.300,149.900,0.100
2424,3810,308,3,8,20652,fcb2e89b9db51b98,29.100,137.100,0.400
2425,3811,309,3,9,21684,6755cf18aee524d8,33.400,173.100,0.300
2426,3812,310,0,8,8352,6755cf18aee524d8,14.100,183.100,0.100
2427,3813,311,3,8,20652,ae4800d4f4324361,30.300,158.300,0.100
2428,3814,312,0,9,9384,ae4800d4f4324361,21.600,145.500,0.200
2429,3815,313,3,8,20652,f3374c22323889af,30.300,154.300,0.500
2430,3816,314,3,8,20652,66be095f2fb1135d,29.200,148.400,0.100
2431,3817,315,0,8,8352,66be095f2fb1135d,14.300,154.300,0.100
2432,3818,316,3,8,20652,52d9ddb8ccc61d48,30.700,132.600,0.100
2433,3819,317,3,8,20652,32bf81b1e98585f7,28.900,134.200,0.200
2434,3820,318,0,7,7320,32bf81b1e98585f7,15.100,144.000,0.100
2435,3821,319,3,8,20652,5847326317170a29,29.200,146.700,0.500
2436,3822,320,3,8,20652,3c6d00d8850ee3cd,27.900,150.800,0.200
2437,3823,321,0,8,8352,3c6d00d8850ee3cd,30.500,138.700,0.400
2438,3824,322,3,7,19620,dee5aa23e908a587,26.400,129.900,0.100
2439,3825,323,3,7,19620,5375314a3e17176e,28.600,139.600,0.200
2440,3826,324,0,6,6288,5375314a3e17176e,11.900,151.700,0.100
2441,3827,325,3,6,18588,ca6d023f4396fa17,26.400,146.300,0.200
2442,3828,326,0,6,6288,ca6d023f4396fa17,17.600,192.300,0.200
2443,3829,327,3,6,18588,e6737fbfc2c09963,27.200,126.700,0.100
2444,3830,328,3,7,19620,b1fe3d83ce561b69,33.700,201.400,0.400
2445,3831,329,0,6,6288,b1fe3d83ce561b69,12.900,165.700,0.400
2446,3832,330,3,6,18588,c98dd921d4440508,29.400,163.600,0.400
2447,3833,331,3,5,17556,76593c69eab6e115,27.700,151.000,0.600
2448,3834,332,0,5,5256,76593c69eab6e115,11.700,145.900,0.100
2449,3835,333,3,5,17556,750ac3a7e8394165,28.300,160.000,0.200
2450,3836,334,3,5,17556,411b8795b1eccff3,28.900,170.900,0.200
2451,3837,335,0,6,6288,411b8795b1eccff3,14.200,160.000,0.100
2452,3838,336,3,6,18588,9d9d4a25b179dce0,32.600,172.400,0.200
2453,3839,337,3,6,18588,5590d61cedb88d62,28.500,188.800,0.400
2454,3840,338,0,7,7320,5590d61cedb88d62,16.300,145.500,0.200
2455,3841,339,3,6,18588,a4974980403b335f,27.200,139.300,0.200
2456,3842,340,0,6,6288,a4974980403b335f,32.200,124.800,0.100
2457,3843,341,3,6,18588,61018807fb296bc1,27.600,131.700,0.100
2458,3844,342,3,6,18588,746a28441f3dd41c,39.400,124.300,0.200
2459,3845,343,0,6,6288,746a28441f3dd41c,13.900,127.500,0.100
2460,3846,344,3,6,18588,e0ab585238a1a10a,53.500,152.400,0.400
2461,3847,345,3,6,18588,3a419eeaaad7ba13,31.800,140.600,0.100
2462,3848,346,0,6,6288,3a419eeaaad7ba13,12.100,140.400,0.200
2463,3849,347,3,6,18588,6b933dba5e94ef19,38.500,131.400,0.400
2464,3850,348,3,6,18588,0fe9905dc7581377,26.300,200.400,0.200
2465,3851,349,0,6,6288,0fe9905dc7581377,11.600,125.000,0.100
2466,3852,350,3,6,18588,6849268b2f75ef45,28.000,165.800,0.400
2467,3853,351,3,6,18588,365b27fcb3e1ac6e,31.600,145.700,0.100
2468,3854,352,0,6,6288,365b27fcb3e1ac6e,12.600,153.100,0.200
2469,3855,353,3,6,18588,ca2b0e87fbd49b18,27.100,159.800,0.100
2470,3856,354,0,6,6288,ca2b0e87fbd49b18,11.100,132.700,0.200
2471,3857,355,3,6,18588,c41774905b7ebc1b,30.300,165.900,0.200
2472,3858,356,3,6,18588,883c5c3ae4daa39c,27.400,145.600,0.200
2473,3859,357,0,6,6288,883c5c3ae4daa39c,20.000,140.500,0.200
2474,3860,358,3,6,18588,f1e6fbd87f3f6c9d,27.700,140.600,0.400
2475,3861,359,3,6,18588,931b03fb810c6832,27.000,180.000,0.100
2476,3862,360,0,6,6288,931b03fb810c6832,32.600,150.600,0.200
2477,3863,361,3,6,18588,2e303f26840373de,26.900,142.600,0.200
2478,3864,362,3,6,18588,86fdc63c5aab2448,40.400,132.700,0.100
2479,3865,363,0,6,6288,86fdc63c5aab2448,19.200,156.900,0.200
2480,3866,364,3,6,18588,eb06c1054ffb97f7,29.400,169.500,0.100
2481,3867,365,3,6,18588,a0143c7f4bbfd3f4,26.900,129.000,0.200
2482,3868,366,0,6,6288,a0143c7f4bbfd3f4,13.400,201.400,0.200
2483,3869,367,3,6,18588,76c823ad96ce4bf6,27.300,127.400,0.400
2484,3870,368,0,6,6288,76c823ad96ce4bf6,14.700,163.800,0.400
2485,3871,369,3,7,19620,d69c5f7942dad3d8,29.600,133.400,0.100
2486,3872,370,3,7,19620,c402800dfd2c05cb,29.200,199.500,0.500
2487,3873,371,0,7,7320,c402800dfd2c05cb,15.100,152.300,0.100
2488,3874,372,3,7,19620,08cfa1fe9d5d4921,29.500,146.000,0.100
